,label,feature,normalised_value,raw_value,dataset,unit,color,plotting_id
183,PkC_cs,mifr,-0.9104515688704581,10.709236915772104,19-01-24_YC013_probe1,415,"(0, 0, 0)",73
184,PkC_ss,mifr,0.8475919569292188,115.58707467077353,20-07-21_DK206_probe1,41,"(28, 120, 181)",74
185,PkC_cs,mifr,-1.0377359668578479,3.1159593632198495,20-07-21_DK206_probe1,42,"(0, 0, 0)",75
186,PkC_cs,mifr,-1.0549096027408162,2.0914490076084085,20-07-21_DK206_probe1,53,gray,76
187,PkC_ss,mifr,1.6209781014696392,161.72419550922461,20-07-21_DK206_probe1,61,"(28, 120, 181)",77
188,PkC_cs,mifr,-1.0413129414943865,2.9025713781789193,20-07-21_DK206_probe1,91,gray,78
189,PkC_ss,mifr,0.6463546486700961,103.5820625899416,20-07-21_DK206_probe1,110,"(28, 120, 181)",79
190,PkC_cs,mifr,-1.0543407676676213,2.1253834305281964,20-07-21_DK206_probe1,112,gray,80
191,PkC_cs,mifr,-1.043797593545048,2.7543469850835454,20-07-21_DK206_probe1,123,"(0, 0, 0)",81
192,PkC_ss,mifr,2.168697907130022,194.39896611089176,20-07-21_DK206_probe1,124,"(28, 120, 181)",82
193,PkC_ss,mifr,0.2939667569360915,82.56001188770139,20-07-21_DK206_probe1,572,gray,83
194,PkC_cs,mifr,-1.039200786721178,3.0285740751356007,21-06-11_DK278_probe1,54,"(0, 0, 0)",84
195,PkC_ss,mifr,0.9827035276629233,123.64729001031542,21-06-11_DK278_probe1,63,"(28, 120, 181)",85
196,PkC_cs,mifr,-0.9124846018606209,10.58795430759784,21-06-11_DK278_probe1,64,"(0, 0, 0)",86
197,PkC_cs,mifr,-1.0578515808869797,1.9159423707339,21-06-11_DK278_probe1,240,"(0, 0, 0)",87
198,PkC_ss,mifr,0.58828332400754,100.1177598711524,21-06-11_DK278_probe1,481,"(28, 120, 181)",88
199,PkC_ss,mifr,0.6699383265140051,104.98897038390798,21-06-11_DK278_probe1,489,"(28, 120, 181)",89
200,PkC_cs,mifr,-1.0588623144706852,1.855646051985384,21-06-11_DK278_probe1,1058,"(0, 0, 0)",90
201,PkC_ss,mifr,-0.42490291801241753,39.67512534773573,21-06-11_DK278_probe1,1185,"(28, 120, 181)",91
202,MLI,mifr,0.3645370409966262,86.7699524798483,21-06-11_DK278_probe1,1693,"(224, 85, 159)",92
203,MLI,mifr,-0.30628946607065904,46.75112897662762,19-12-13_YC007_probe1,273,"(224, 85, 159)",93
204,MLI,mifr,-0.8136990906431992,16.481102381558642,19-12-13_YC007_probe1,300,"(224, 85, 159)",94
205,MLI,mifr,-0.7735852365252048,18.874134307205164,19-12-13_YC007_probe1,503,"(224, 85, 159)",95
206,MLI,mifr,-0.7820881480961684,18.366884647513714,19-12-13_YC007_probe1,996,"(224, 85, 159)",96
207,MLI,mifr,-0.39925187220386354,41.20536403698089,22-08-13_MO042,347,"(224, 85, 159)",97
208,MLI,mifr,0.18429653512533228,76.01752556081028,22-08-13_MO042,420,"(224, 85, 159)",98
209,GoC,mifr,-0.6785854716000648,24.541439915039938,22-03-26_MO001,43,"(56, 174, 62)",99
210,MLI,mifr,-0.23894704132652994,50.768508405917096,22-12-02_HS09,871,"(224, 85, 159)",100
211,GoC,mifr,-0.41098074858315786,40.505666233198376,22-12-07_HS10,415,"(56, 174, 62)",101
212,MLI,mifr,-0.8374570392485451,15.06379829172404,20-03-06_DK186_probe2,464,"(224, 85, 159)",102
213,GoC,mifr,-0.489515915162514,35.8205726404074,23-02-07_HS11,250,"(56, 174, 62)",103
214,GoC,mifr,-0.7176105540615676,22.213359747109326,23-02-07_HS11,277,"(56, 174, 62)",104
215,GoC,mifr,-0.8025397618191599,17.146823258594356,23-02-13_HS15,191,"(56, 174, 62)",105
216,GoC,mifr,-0.7405585594085329,20.844373629154596,23-02-13_HS15,195,"(56, 174, 62)",106
217,GoC,mifr,-0.7312799072733087,21.39790086493819,23-02-13_HS15,208,"(56, 174, 62)",107
218,GoC,mifr,-0.491412576212059,35.707425436193596,23-02-13_HS15,218,"(56, 174, 62)",108
219,GoC,mifr,-0.708874258869248,22.734532139210994,23-02-13_HS15,250,"(56, 174, 62)",109
220,PkC_ss,med_isi,-0.5997796210613741,0.0057,18-08-30_YC001_probe1,431,"(28, 120, 181)",0
221,PkC_ss,med_isi,-0.6009629557097095,0.005366666666666666,18-08-30_YC001_probe1,437,"(28, 120, 181)",1
222,PkC_ss,med_isi,-0.5727995910793292,0.0133,18-08-30_YC001_probe1,487,"(28, 120, 181)",2
223,PkC_ss,med_isi,-0.5667645843728192,0.015,18-08-30_YC001_probe1,492,"(28, 120, 181)",3
224,PkC_ss,med_isi,-0.5709062556419928,0.013833333333333333,18-08-30_YC001_probe1,494,"(28, 120, 181)",4
225,PkC_ss,med_isi,-0.5525645685927957,0.019,18-08-30_YC001_probe1,512,"(28, 120, 181)",5
226,PkC_ss,med_isi,-0.5919696123823611,0.0079,18-08-30_YC001_probe1,668,"(28, 120, 181)",6
227,PkC_cs,med_isi,1.8559356078964568,0.6974499999999999,20-03-06_DK186_probe1,364,"(0, 0, 0)",7
228,PkC_cs,med_isi,3.151391214161527,1.0623666666666667,20-03-06_DK186_probe1,369,"(0, 0, 0)",8
229,PkC_ss,med_isi,-0.5832129359846799,0.010366666666666666,20-03-06_DK186_probe1,370,"(28, 120, 181)",9
230,PkC_cs,med_isi,-0.03296232450876542,0.16536666666666666,20-03-06_DK186_probe1,380,"(0, 0, 0)",10
231,PkC_cs,med_isi,1.268350788265564,0.5319333333333334,20-03-06_DK186_probe1,402,"(0, 0, 0)",11
232,PkC_cs,med_isi,-0.6082996305293883,0.0033,20-03-06_DK186_probe1,424,"(0, 0, 0)",12
233,PkC_ss,med_isi,-0.5744562595869986,0.012833333333333334,20-03-06_DK186_probe1,517,"(28, 120, 181)",13
234,GoC,med_isi,-0.03876066428560834,0.16373333333333334,20-03-06_DK186_probe1,617,"(56, 174, 62)",14
235,GoC,med_isi,-0.10946490952364261,0.14381666666666665,20-03-06_DK186_probe1,622,"(56, 174, 62)",15
236,PkC_ss,med_isi,-0.5807279332231757,0.011066666666666667,20-03-06_DK186_probe1,783,"(28, 120, 181)",16
237,PkC_cs,med_isi,-0.6090096313183895,0.0031,20-03-06_DK186_probe1,1031,"(0, 0, 0)",17
238,PkC_cs,med_isi,0.023719405146495513,0.18133333333333335,20-03-06_DK186_probe1,1109,"(0, 0, 0)",18
239,PkC_ss,med_isi,-0.5737462587979975,0.013033333333333333,20-03-06_DK186_probe1,1124,"(28, 120, 181)",19
