,label,feature,normalised_value,raw_value,dp,unit,color
110,GoC,mifr,0.0661581143288957,57.3073476924858,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,496,green
111,GoC,mifr,-0.09347671816261974,49.08562233880942,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,499,green
112,GoC,mifr,-0.6118739876516109,22.38643703374278,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,578,green
113,GoC,mifr,-0.1797523676957122,44.64213914594909,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,590,green
114,GoC,mifr,-0.9126645997403102,6.894719073698347,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,617,green
115,GoC,mifr,-0.8890914934391287,8.108812531350406,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,622,green
116,PkC_ss,mifr,1.2403496378803638,117.78212045091932,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,357,blue
117,PkC_ss,mifr,0.8520570115681948,97.78375743346182,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,370,blue
118,PkC_ss,mifr,0.992292342062111,105.0063438465136,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1126,blue
119,PkC_ss,mifr,0.7313438242482877,91.56662638993524,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,783,blue
120,PkC_ss,mifr,-1.0465339856732443,0.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,826,gray
121,PkC_ss,mifr,0.8657037278505818,98.48660875671104,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1004,blue
122,PkC_ss,mifr,0.4726087694723599,78.24090964920352,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1124,blue
123,PkC_cs,mifr,-0.8062433008118819,12.375770282353171,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,364,orange
124,PkC_cs,mifr,-1.0096695243034999,1.8986424952671968,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,369,orange
125,PkC_cs,mifr,-0.9930330535890853,2.755476125707254,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,402,orange
126,PkC_cs,mifr,3.912361542695453,255.3996296139709,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1031,orange
127,PkC_cs,mifr,1.1847363558882595,114.91785127219894,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1109,orange
128,GoC,mifr,-0.775893629607814,13.93887939406592,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,447,green
129,GoC,mifr,-0.6671673577578873,19.53864438224145,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,452,green
130,GoC,mifr,-0.7916345117209178,13.12817155832202,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,956,green
131,GoC,mifr,-0.7793806758861704,13.759284901130124,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,464,green
132,GoC,mifr,-0.3532204516323606,35.70795528710107,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,468,green
133,GoC,mifr,-0.9292857901367283,6.038672430508643,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,973,green
134,GoC,mifr,-0.48562376862458545,28.88874364490711,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,478,green
135,GoC,mifr,1.3900468311365397,125.4920242980882,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,479,green
136,GoC,mifr,0.37238907880841743,73.07926191349938,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,500,green
137,GoC,mifr,0.405738186913696,74.79685201180224,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,522,green
138,GoC,mifr,-0.28795508600374803,39.06933890827437,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,1011,green
139,GoC,mifr,0.4071913379011382,74.87169412570498,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,530,green
140,GoC,mifr,-1.0465339856732443,0.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,603,gray
141,GoC,mifr,-0.33503582234679813,36.64452423831829,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-11-05_DK215/20-11-05_DK215_probe1,3191,green
142,GrC,mifr,-1.0465339856732443,0.0,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,230,gray
143,GrC,mifr,-0.7188088143382013,16.878937435828536,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,250,brown
144,GrC,mifr,0.6456820058647579,87.15475754493663,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,692,brown
145,GrC,mifr,-0.18378816301036646,44.43428225066588,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,699,brown
146,GrC,mifr,-0.3267997025792993,37.06871182727673,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,706,brown
147,GrC,mifr,0.3999189724519408,74.4971430928153,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1133,brown
148,GrC,mifr,-0.7573807892452199,14.892352308480096,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1233,brown
149,GrC,mifr,1.482615055484845,130.25959604412122,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,2255,brown
150,PkC_ss,mifr,1.7911714054289614,146.15127535858548,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,975,blue
151,PkC_ss,mifr,0.6440744666381809,87.07196392270585,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,997,blue
152,PkC_cs,mifr,-1.0058654962580378,2.094562604552454,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,285,orange
153,PkC_cs,mifr,-1.0465339856732443,0.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,441,gray
154,GrC,mifr,-0.4681589908689717,29.788237845693672,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,445,brown
155,GrC,mifr,-0.849429915121412,10.151515862021832,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,459,brown
156,GrC,mifr,-0.3288694807230636,36.96211136185527,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,471,brown
157,GrC,mifr,0.565589197821593,83.02971127365606,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-17_YC009/18-12-17_YC009_probe1,453,brown
158,MFB,mifr,0.13056482650912554,60.624507802308806,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,79,purple
159,MFB,mifr,-0.696132648819191,18.046835456968243,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,99,purple
160,MFB,mifr,0.5333959418371426,81.37165140781308,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,185,purple
161,MFB,mifr,-0.3425145088585871,36.25934698378995,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,205,purple
162,MFB,mifr,2.509999890753049,183.173335584996,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,209,purple
163,PkC_ss,mifr,-1.0465339856732443,0.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,132,gray
164,PkC_ss,mifr,0.8343466812965554,96.87161646056946,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,177,blue
165,PkC_ss,mifr,2.237013141581057,169.11360913397627,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,581,blue
