,label,feature,normalised_value,raw_value,dp,unit,color,plotting_id,lab
3262,GoC,recovery_slope,-0.0369926236584058,-0.0851342421079441,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,522,green,42,hausser
3263,GoC,recovery_slope,-0.0797128350446215,-0.0870276802484208,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,1011,green,43,hausser
3264,GoC,recovery_slope,-0.4798814476397876,-0.1047638872830566,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,530,green,44,hausser
3265,GoC,recovery_slope,1.3829150643893595,-0.0222013284994409,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,603,gray,45,hausser
3266,GoC,recovery_slope,1.635321360462018,-0.0110142184086273,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-11-05_DK215/20-11-05_DK215_probe1,3191,green,46,hausser
3267,GrC,recovery_slope,-1.2686884139555277,-0.1397252591263112,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,230,gray,47,hausser
3268,GrC,recovery_slope,1.222802421537395,-0.0292978145633242,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,250,brown,48,hausser
3269,GrC,recovery_slope,0.0999063654357288,-0.0790666277649314,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,692,brown,49,hausser
3270,GrC,recovery_slope,-0.2793789719545062,-0.0958772497313284,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,699,brown,50,hausser
3271,GrC,recovery_slope,-0.1669301391515494,-0.0908933111698749,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,706,brown,51,hausser
3272,GrC,recovery_slope,0.050026393844358,-0.0812773996125508,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1133,brown,52,hausser
3273,GrC,recovery_slope,0.1032211343092599,-0.078919711127388,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1233,brown,53,hausser
3274,GrC,recovery_slope,0.5043936498007876,-0.0611390092746877,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,2255,brown,54,hausser
3275,PkC_ss,recovery_slope,-0.7407757992680559,-0.1163272035677529,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,975,blue,55,hausser
3276,PkC_ss,recovery_slope,-0.1197364212329887,-0.0888015990130682,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,997,blue,56,hausser
3277,PkC_cs,recovery_slope,-0.5219314901398564,-0.1066276223090491,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,285,orange,57,hausser
3278,PkC_cs,recovery_slope,-0.2125886635865096,-0.0929169807351181,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,441,gray,58,hausser
3279,GrC,recovery_slope,1.0640212646601157,-0.0363352867261483,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,445,brown,59,hausser
3280,GrC,recovery_slope,0.2854917387402141,-0.0708411435567072,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,459,brown,60,hausser
3281,GrC,recovery_slope,-0.444504002526483,-0.1031958940143771,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,471,brown,61,hausser
3282,MFB,recovery_slope,-0.7454785556009166,-0.1165356383558092,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,79,purple,62,hausser
3283,MFB,recovery_slope,-0.3717542626013099,-0.0999714920787507,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,99,purple,63,hausser
3284,MFB,recovery_slope,1.0507866635699128,-0.0369218685258411,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,185,purple,64,hausser
3285,MFB,recovery_slope,4.8548897397896935,0.1316829585828401,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,205,purple,65,hausser
3286,MFB,recovery_slope,0.5440156211282998,-0.059382890817451,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,209,purple,66,hausser
3287,PkC_ss,recovery_slope,-0.1456476257353024,-0.089950031131693,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,132,gray,67,hausser
3288,PkC_ss,recovery_slope,-0.2819962235856321,-0.0959932511250667,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,177,blue,68,hausser
3289,PkC_ss,recovery_slope,-0.55585139001293,-0.1081310144987598,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,581,blue,69,hausser
3290,PkC_ss,recovery_slope,-0.5342300262185861,-0.1071727159901869,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1841,blue,70,hausser
3291,PkC_cs,recovery_slope,-0.5049242192226102,-0.1058738288615166,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,141,orange,71,hausser
3292,PkC_cs,recovery_slope,0.1053736686999512,-0.078824306854287,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,142,orange,72,hausser
3293,PkC_cs,recovery_slope,-1.118363519008047,-0.1330625840055474,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1250,gray,73,hausser
3294,MFB,recovery_slope,-0.3755777824968651,-0.1001409574949132,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,328,purple,74,hausser
3295,MFB,recovery_slope,-0.6665994072047731,-0.1130395697921183,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,407,purple,75,hausser
3296,MFB,recovery_slope,-0.0853683085811194,-0.087278341210738,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,939,purple,76,hausser
3297,MFB,recovery_slope,-0.8594860561106062,-0.1215886599294598,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,724,purple,77,hausser
3298,MFB,recovery_slope,1.0508762893933523,-0.0369178961449243,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,796,purple,78,hausser
3299,MFB,recovery_slope,-0.2388722090906573,-0.0940819156900178,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,1856,purple,79,hausser
3300,MFB,recovery_slope,0.8682714798088652,-0.0450112763011216,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,321,purple,80,hausser
3301,MFB,recovery_slope,-1.4742952107708835,-0.148838129554594,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,309,gray,81,hausser
3302,PkC_ss,recovery_slope,1.5105062895195631,-0.0165462513307538,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,71,blue,82,hausser
3303,PkC_ss,recovery_slope,-0.6512203361576947,-0.1123579411498257,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,166,blue,83,hausser
3304,PkC_ss,recovery_slope,-0.6604703006482557,-0.1127679165454563,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,479,gray,84,hausser
3305,PkC_cs,recovery_slope,1.099963315245804,-0.0347422691071427,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,73,orange,85,hausser
3306,PkC_cs,recovery_slope,-0.309736887423877,-0.0972227682376722,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,415,orange,86,hausser
3307,PkC_cs,recovery_slope,-0.3621972319987194,-0.0995479069497106,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,169,orange,87,hausser
3308,PkC_ss,recovery_slope,0.751950866135549,-0.0501668192936775,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,41,blue,88,hausser
3309,PkC_ss,recovery_slope,1.168814948967427,-0.0316906383896806,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,61,blue,89,hausser
3310,PkC_ss,recovery_slope,0.9574387918831744,-0.04105921744919,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,110,blue,90,hausser
3311,PkC_ss,recovery_slope,0.6071465895865285,-0.0565848104792388,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,124,blue,91,hausser
3312,PkC_ss,recovery_slope,0.8960141917078329,-0.0437816684147076,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,572,blue,92,hausser
3313,PkC_cs,recovery_slope,-0.0742562227589738,-0.0867858331815598,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,42,orange,93,hausser
3314,PkC_cs,recovery_slope,0.6704904752269449,-0.0537772932609074,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,53,orange,94,hausser
3315,PkC_cs,recovery_slope,1.4157360880351724,-0.0207466405200522,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,91,orange,95,hausser
3316,PkC_cs,recovery_slope,0.7071123095681383,-0.0521541463787689,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,112,orange,96,hausser
3317,PkC_cs,recovery_slope,-0.4184574632147886,-0.1020414636087237,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,123,orange,97,hausser
3318,MLI,recovery_slope,1.869657151881713,-0.0006280262350557,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1693,red,98,hausser
3319,PkC_ss,recovery_slope,-0.2922902704583769,-0.0964495021672842,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,63,blue,99,hausser
3320,PkC_ss,recovery_slope,-0.4401234002260961,-0.1030017376840437,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,481,blue,100,hausser
3321,PkC_ss,recovery_slope,-0.7935974698364138,-0.1186683569106901,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,489,blue,101,hausser
3322,PkC_ss,recovery_slope,-0.3883417194933606,-0.1007066785985219,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1185,blue,102,hausser
3323,PkC_cs,recovery_slope,-1.7021784304186969,-0.1589383319097495,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,54,orange,103,hausser
3324,PkC_cs,recovery_slope,-0.5759581906353339,-0.1090221847890291,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,64,orange,104,hausser
3325,PkC_cs,recovery_slope,0.0549925156375616,-0.0810572919841382,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,240,gray,105,hausser
3326,PkC_cs,recovery_slope,-1.9859032059663613,-0.1715135344658276,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1058,orange,106,hausser
3327,MLI,recovery_slope,1.7232018086084229,-0.0071191957267808,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,996,red,107,hausser
3328,MLI,recovery_slope,1.0727375625216675,-0.035948964414547,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,273,red,108,hausser
3329,MLI,recovery_slope,-0.6440550482069738,-0.1120403624428587,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,300,red,109,hausser
3330,MLI,recovery_slope,1.6496240066389496,-0.0103802988913217,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,503,red,110,hausser
3333,MLI,recovery_slope,0.9350170543260572,-0.0420529899912449,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-08-13_MO042,420,red,113,hausser
3334,MLI,recovery_slope,0.2115671182303553,-0.0741176183552097,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-08-13_MO042,347,red,114,hausser
3335,PkC_ss,repolarisation_slope,0.7282725745634142,0.4222049104540503,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,431,blue,0,hausser
3336,PkC_ss,repolarisation_slope,0.5028027927175436,0.3906286146870228,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,437,blue,1,hausser
3337,PkC_ss,repolarisation_slope,0.9036554522792944,0.4467667012798149,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,487,blue,2,hausser
3338,PkC_ss,repolarisation_slope,0.1437724838601524,0.3403476097159975,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,492,blue,3,hausser
3339,PkC_ss,repolarisation_slope,0.3172174095121243,0.3646379967773582,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,494,blue,4,hausser
3340,PkC_ss,repolarisation_slope,0.6643600559817598,0.4132541740253012,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,512,blue,5,hausser
3341,PkC_ss,repolarisation_slope,0.2172451630245659,0.350637214953108,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,668,gray,6,hausser
3342,GoC,repolarisation_slope,0.0690960786246852,0.3298894266316433,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,423,green,7,hausser
3343,GoC,repolarisation_slope,0.5757028828654897,0.4008380307298701,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1146,green,8,hausser
3344,GoC,repolarisation_slope,0.112751797005137,0.3360032653208807,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,473,green,9,hausser
3345,GoC,repolarisation_slope,-1.0336622156762207,0.1754517819268129,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,495,green,10,hausser
3346,GoC,repolarisation_slope,-0.1416103595623549,0.3003806882200407,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,496,green,11,hausser
3347,GoC,repolarisation_slope,-0.077177627875067,0.3094042787703085,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,499,green,12,hausser
3348,GoC,repolarisation_slope,0.0999402397031311,0.3342090491767372,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,578,green,13,hausser
3349,GoC,repolarisation_slope,0.3803542615615532,0.3734801036787373,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,590,green,14,hausser
3350,GoC,repolarisation_slope,-0.0912829623256843,0.3074288734239282,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,617,green,15,hausser
3351,GoC,repolarisation_slope,-0.781262879899871,0.2107994724804119,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,622,green,16,hausser
3352,PkC_ss,repolarisation_slope,0.4231901801561958,0.3794791321246928,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1195,blue,17,hausser
3353,PkC_ss,repolarisation_slope,-0.2868883200271872,0.2800349912911106,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,370,blue,18,hausser
3354,PkC_ss,repolarisation_slope,-0.1375962679434874,0.300942848449033,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1124,blue,19,hausser
3355,PkC_ss,repolarisation_slope,1.1104006078353403,0.475720675186174,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1126,blue,20,hausser
3356,PkC_ss,repolarisation_slope,0.7412254480575421,0.4240189174625951,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,783,blue,21,hausser
3357,PkC_ss,repolarisation_slope,-0.4984887974299127,0.2504010456500928,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,826,gray,22,hausser
3358,PkC_ss,repolarisation_slope,-0.7116243041754732,0.2205521242365186,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1197,blue,23,hausser
3359,PkC_ss,repolarisation_slope,0.7860091873648124,0.430290731744504,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,517,blue,24,hausser
3360,PkC_ss,repolarisation_slope,0.352265124645211,0.3695463131377181,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1142,blue,25,hausser
3361,PkC_ss,repolarisation_slope,-0.1192526778141976,0.3035118074581278,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1199,blue,26,hausser
3362,PkC_cs,repolarisation_slope,-0.7598349457347231,0.2138003836505732,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,364,orange,27,hausser
3363,PkC_cs,repolarisation_slope,-1.3394466707167862,0.1326276823323019,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,424,orange,28,hausser
3364,PkC_cs,repolarisation_slope,-0.0854256273581034,0.3082491737756149,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,369,orange,29,hausser
3365,PkC_cs,repolarisation_slope,-0.2428839364832298,0.2861976593810614,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,402,orange,30,hausser
3366,PkC_cs,repolarisation_slope,-0.9986204997173774,0.1803592581227006,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,723,gray,31,hausser
3367,PkC_cs,repolarisation_slope,-1.4286530674752995,0.1201346220858376,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,380,orange,32,hausser
3368,PkC_cs,repolarisation_slope,-1.3960055730058196,0.12470679549631,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1031,orange,33,hausser
3369,PkC_cs,repolarisation_slope,-0.3161211538151055,0.2759410297933048,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1109,orange,34,hausser
3370,GoC,repolarisation_slope,-0.8376421741092458,0.202903739160776,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,447,green,35,hausser
3371,GoC,repolarisation_slope,-0.7317789859384253,0.2177295278458753,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,452,green,36,hausser
3372,GoC,repolarisation_slope,-0.6242926264180808,0.2327826362994754,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,956,green,37,hausser
3373,GoC,repolarisation_slope,-0.1532482135496463,0.2987508453356076,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,464,green,38,hausser
3374,GoC,repolarisation_slope,0.0643903002925253,0.3292303979706233,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,468,green,39,hausser
3375,GoC,repolarisation_slope,0.5474748151140673,0.3968847833857984,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,973,green,40,hausser
3376,GoC,repolarisation_slope,0.3369173046502899,0.3673969018083098,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,478,green,41,hausser
3377,GoC,repolarisation_slope,0.2043835323584198,0.348835986200254,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,522,green,42,hausser
3378,GoC,repolarisation_slope,-0.3216781484568508,0.2751627911089587,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,1011,green,43,hausser
3379,GoC,repolarisation_slope,-0.0035260128455031,0.3197189433823608,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,530,green,44,hausser
3380,GoC,repolarisation_slope,-1.1351720769026603,0.1612356622538578,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,603,gray,45,hausser
3381,GoC,repolarisation_slope,0.1801277646585752,0.345439046314668,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-11-05_DK215/20-11-05_DK215_probe1,3191,green,46,hausser
3382,GrC,repolarisation_slope,1.1197688959731762,0.4770326728944667,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,230,gray,47,hausser
3383,GrC,repolarisation_slope,0.6912260296311402,0.4170166646042024,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,250,brown,48,hausser
3384,GrC,repolarisation_slope,0.3738227243645783,0.3725653835390514,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,692,brown,49,hausser
3385,GrC,repolarisation_slope,1.4701618258588032,0.5261040415637602,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,699,brown,50,hausser
3386,GrC,repolarisation_slope,0.5489732317319244,0.3970946316675519,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,706,brown,51,hausser
3387,GrC,repolarisation_slope,1.382035309962528,0.5137622150534535,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1133,brown,52,hausser
3388,GrC,repolarisation_slope,1.4251402489647054,0.5197989189159821,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1233,brown,53,hausser
3389,GrC,repolarisation_slope,0.5457033667739979,0.3966366979161443,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,2255,brown,54,hausser
3390,PkC_ss,repolarisation_slope,-0.99852338008552,0.1803728594052991,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,975,blue,55,hausser
3391,PkC_ss,repolarisation_slope,0.3566274203360846,0.3701572381930872,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,997,blue,56,hausser
3392,PkC_cs,repolarisation_slope,1.0720642278140584,0.4703517922064731,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,285,orange,57,hausser
3393,PkC_cs,repolarisation_slope,0.4397498967043992,0.3817982655503048,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,441,gray,58,hausser
3394,GrC,repolarisation_slope,-0.4469796531918533,0.2576147306053534,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,445,brown,59,hausser
3395,GrC,repolarisation_slope,0.8409318265775548,0.4379824653590459,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,459,brown,60,hausser
3396,GrC,repolarisation_slope,0.5872869719859949,0.4024603440228804,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,471,brown,61,hausser
3397,MFB,repolarisation_slope,1.2137690722702863,0.4901970860792868,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,79,purple,62,hausser
3398,MFB,repolarisation_slope,1.1787982441382474,0.4852995374886291,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,99,purple,63,hausser
3399,MFB,repolarisation_slope,0.2057978801505957,0.3490340609215651,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,185,purple,64,hausser
3400,MFB,repolarisation_slope,-7.063490185016748,-0.6690056430346708,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,205,purple,65,hausser
3401,MFB,repolarisation_slope,0.5804939846609725,0.4015090086591765,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,209,purple,66,hausser
3402,PkC_ss,repolarisation_slope,0.7902824410813539,0.4308891867664426,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,132,gray,67,hausser
3403,PkC_ss,repolarisation_slope,-0.5083739370095253,0.2490166646101645,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,177,blue,68,hausser
3404,PkC_ss,repolarisation_slope,0.6198751879855495,0.4070242156800816,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,581,blue,69,hausser
3405,PkC_ss,repolarisation_slope,-1.0934826214179147,0.1670741323405168,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1841,blue,70,hausser
3406,PkC_cs,repolarisation_slope,0.8994330612249131,0.4461753694051589,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,141,orange,71,hausser
3407,PkC_cs,repolarisation_slope,-1.1255058442828594,0.1625893860994965,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,142,orange,72,hausser
